../results/qa194_exp_rank_swap3-01.csv,../results/qa194_exp_rank_swap3-02.csv,avg
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3880.13356000001,3840.0224120000103
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
3799.9112640000108,3872.000216000011,3835.955740000011
